epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
47,4635.27,0.73085,0.38356,1.11477,0.96396,0.9398,0.96339,0.7059,1.02261,0.39344,1.34789,0.005446,0.005446,0.005446
48,4729.09,0.72331,0.38496,1.11804,0.94484,0.93688,0.95725,0.70034,1.03585,0.39839,1.35522,0.005347,0.005347,0.005347
49,4821.53,0.71527,0.38155,1.11489,0.97082,0.93988,0.96139,0.69442,1.04036,0.39907,1.36377,0.005248,0.005248,0.005248
50,4914.89,0.71803,0.37989,1.11567,0.96584,0.95223,0.96598,0.7109,1.0053,0.38036,1.32662,0.005149,0.005149,0.005149
51,5007.69,0.71856,0.38237,1.11722,0.97604,0.95917,0.96634,0.70912,1.01755,0.37098,1.34288,0.00505,0.00505,0.00505
52,5103.19,0.707,0.3749,1.10777,0.95934,0.9435,0.96355,0.70202,1.03273,0.40587,1.34263,0.004951,0.004951,0.004951
53,5199.19,0.70634,0.37247,1.1074,0.96575,0.93553,0.9645,0.70488,1.04087,0.38859,1.35852,0.004852,0.004852,0.004852
54,5295.09,0.70111,0.36749,1.10319,0.96094,0.94893,0.96435,0.69607,1.06702,0.39094,1.38115,0.004753,0.004753,0.004753
55,5388.72,0.70206,0.37337,1.10708,0.96484,0.94422,0.96722,0.71251,1.03829,0.39231,1.36857,0.004654,0.004654,0.004654
56,5497.96,0.70531,0.37421,1.10837,0.95107,0.93915,0.96175,0.70409,1.04006,0.40328,1.35167,0.004555,0.004555,0.004555
57,5611.66,0.68897,0.36496,1.09556,0.96843,0.95762,0.96651,0.70949,1.04171,0.38191,1.34647,0.004456,0.004456,0.004456
58,5706.97,0.69422,0.36685,1.09419,0.95083,0.954,0.96448,0.69796,1.05977,0.4074,1.37152,0.004357,0.004357,0.004357
59,5799.41,0.68892,0.36242,1.09494,0.96741,0.95002,0.96545,0.70505,1.03551,0.38297,1.35742,0.004258,0.004258,0.004258
60,5891.25,0.68681,0.3598,1.09646,0.96697,0.9511,0.96746,0.70763,1.03449,0.38325,1.34925,0.004159,0.004159,0.004159
61,5983.05,0.68213,0.35936,1.09353,0.95902,0.94169,0.96677,0.70118,1.05825,0.39736,1.36619,0.00406,0.00406,0.00406
62,6079.12,0.68294,0.36037,1.09259,0.96387,0.94422,0.96728,0.70637,1.03989,0.39228,1.35289,0.003961,0.003961,0.003961
63,6171.1,0.68182,0.36092,1.09423,0.95685,0.94169,0.95805,0.69685,1.0583,0.3988,1.37118,0.003862,0.003862,0.003862
64,6263.62,0.67611,0.35605,1.08893,0.94589,0.91887,0.95602,0.69741,1.03753,0.41915,1.35752,0.003763,0.003763,0.003763
65,6356.16,0.67366,0.35422,1.08889,0.93536,0.92213,0.95815,0.70223,1.03854,0.42261,1.3571,0.003664,0.003664,0.003664
66,6450.47,0.67002,0.35483,1.08443,0.94621,0.93013,0.95948,0.70383,1.04655,0.4189,1.36823,0.003565,0.003565,0.003565
67,6543.32,0.66237,0.34869,1.08353,0.94862,0.92942,0.95994,0.69811,1.05461,0.41478,1.37822,0.003466,0.003466,0.003466
68,6637.05,0.66632,0.34723,1.08302,0.95223,0.92974,0.96047,0.69999,1.04028,0.40863,1.36558,0.003367,0.003367,0.003367
69,6732.52,0.65359,0.33966,1.07435,0.94528,0.93517,0.9619,0.70324,1.04469,0.40169,1.36401,0.003268,0.003268,0.003268
70,6827.87,0.65731,0.34207,1.07882,0.95684,0.93662,0.96469,0.70998,1.03155,0.38726,1.35067,0.003169,0.003169,0.003169
71,6923.24,0.65873,0.34522,1.07515,0.9636,0.94024,0.96382,0.70443,1.03172,0.37939,1.3559,0.00307,0.00307,0.00307
72,7016.88,0.64688,0.34086,1.07428,0.95904,0.93553,0.96462,0.70373,1.03772,0.3835,1.36055,0.002971,0.002971,0.002971
73,7111.28,0.6484,0.33436,1.0691,0.95431,0.94314,0.96637,0.70515,1.0447,0.38628,1.36364,0.002872,0.002872,0.002872
74,7203.49,0.65211,0.34337,1.0734,0.95332,0.93939,0.96438,0.70066,1.04559,0.39037,1.36607,0.002773,0.002773,0.002773
75,7295.19,0.65125,0.33833,1.0679,0.94743,0.94386,0.96392,0.70115,1.04928,0.39029,1.36888,0.002674,0.002674,0.002674
76,7402.43,0.64162,0.33503,1.06795,0.95451,0.94024,0.96371,0.70165,1.04466,0.39071,1.36589,0.002575,0.002575,0.002575
77,7531.16,0.63711,0.34109,1.06235,0.9593,0.93057,0.96342,0.7018,1.04949,0.40192,1.37247,0.002476,0.002476,0.002476
78,7659.05,0.63712,0.33389,1.06634,0.95169,0.93915,0.96311,0.70095,1.04823,0.40119,1.37044,0.002377,0.002377,0.002377
79,7784.09,0.63137,0.325,1.06096,0.951,0.93734,0.96367,0.70224,1.04049,0.40031,1.36342,0.002278,0.002278,0.002278
80,7902.11,0.63221,0.32752,1.06127,0.9587,0.933,0.96372,0.70059,1.04998,0.39946,1.37062,0.002179,0.002179,0.002179
81,7998.76,0.62219,0.32174,1.05698,0.94827,0.93589,0.96373,0.7021,1.04878,0.40334,1.36864,0.00208,0.00208,0.00208
82,8093.07,0.62281,0.3215,1.05622,0.92257,0.95581,0.96236,0.70298,1.0442,0.40361,1.36576,0.001981,0.001981,0.001981
83,8185.92,0.6218,0.32433,1.05574,0.91848,0.95495,0.96087,0.70135,1.04176,0.40649,1.36576,0.001882,0.001882,0.001882
84,8283.43,0.61143,0.31414,1.04778,0.91821,0.95618,0.96081,0.69971,1.04303,0.40568,1.3673,0.001783,0.001783,0.001783
85,8377.07,0.61906,0.31866,1.05334,0.91763,0.95632,0.96093,0.69838,1.04933,0.40421,1.37314,0.001684,0.001684,0.001684
86,8471.99,0.60693,0.312,1.04895,0.91801,0.95436,0.96047,0.69659,1.05319,0.40737,1.37711,0.001585,0.001585,0.001585
87,8566.39,0.60243,0.31449,1.05071,0.91782,0.9511,0.95991,0.69676,1.05593,0.40941,1.38057,0.001486,0.001486,0.001486
88,8661.4,0.60411,0.31266,1.04943,0.91424,0.95255,0.95927,0.69638,1.05745,0.41147,1.38223,0.001387,0.001387,0.001387
89,8758.51,0.59087,0.30198,1.04058,0.91515,0.95436,0.95906,0.69687,1.0552,0.41135,1.38013,0.001288,0.001288,0.001288
90,8853.35,0.59791,0.30524,1.04282,0.91367,0.95451,0.95865,0.69649,1.05684,0.41253,1.37974,0.001189,0.001189,0.001189
91,8943.05,0.49501,0.22918,0.97897,0.91439,0.95548,0.95808,0.69628,1.05625,0.41374,1.37802,0.00109,0.00109,0.00109
92,9034.79,0.48869,0.22449,0.97322,0.91226,0.95647,0.95799,0.69671,1.05379,0.41427,1.37691,0.000991,0.000991,0.000991
93,9125.15,0.48218,0.21998,0.97041,0.91183,0.95545,0.95755,0.6974,1.0527,0.41505,1.37707,0.000892,0.000892,0.000892
94,9215.78,0.47695,0.21996,0.96801,0.91042,0.95581,0.95704,0.69695,1.05503,0.41708,1.37788,0.000793,0.000793,0.000793
95,9307.11,0.47293,0.21753,0.96524,0.91022,0.95474,0.95647,0.69617,1.05737,0.41821,1.37949,0.000694,0.000694,0.000694
96,9398.61,0.46848,0.21525,0.96289,0.90842,0.95618,0.95581,0.69605,1.06069,0.42035,1.38193,0.000595,0.000595,0.000595
97,9494.12,0.46769,0.21392,0.9627,0.90715,0.95546,0.95556,0.69435,1.06217,0.42225,1.38379,0.000496,0.000496,0.000496
98,9583.38,0.46389,0.21073,0.95817,0.90861,0.95581,0.95613,0.69461,1.06481,0.42323,1.38586,0.000397,0.000397,0.000397
99,9673.35,0.45511,0.20818,0.95609,0.90688,0.95588,0.95585,0.69361,1.06638,0.42528,1.38796,0.000298,0.000298,0.000298
100,9763.7,0.45444,0.20638,0.95133,0.90639,0.95386,0.95556,0.69301,1.06837,0.42639,1.39018,0.000199,0.000199,0.000199
