epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
25,2286.87,0.61586,0.35363,1.03693,0.34776,0.2481,0.20557,0.11735,2.98509,4.14468,4.11015,0.007624,0.007624,0.007624
26,2374.89,0.61431,0.34537,1.0358,0.85915,0.74891,0.82525,0.4686,1.69269,0.96969,1.94794,0.007525,0.007525,0.007525
27,2462.27,0.60865,0.34261,1.03114,0.86054,0.90293,0.91365,0.54097,1.50121,0.67752,1.83787,0.007426,0.007426,0.007426
28,2553.11,0.60455,0.33925,1.03228,0.85018,0.87903,0.86067,0.49437,1.67361,0.78111,1.98795,0.007327,0.007327,0.007327
29,2640.53,0.60455,0.34197,1.03546,0.93548,0.69323,0.80985,0.50463,1.58356,1.42004,1.86984,0.007228,0.007228,0.007228
30,2730.21,0.59021,0.33138,1.02243,0.80937,0.57359,0.70471,0.44465,1.7009,1.72945,1.89156,0.007129,0.007129,0.007129
31,2818.87,0.58687,0.32807,1.02,0.85482,0.84664,0.84061,0.45094,1.7315,0.92937,2.02086,0.00703,0.00703,0.00703
32,2906.94,0.58674,0.32656,1.02157,0.92831,0.81782,0.90322,0.58477,1.35146,0.8352,1.67503,0.006931,0.006931,0.006931
33,2994.67,0.57992,0.32757,1.02048,0.8587,0.91345,0.87851,0.59202,1.32499,0.65332,1.66464,0.006832,0.006832,0.006832
34,3080.64,0.57798,0.32382,1.01618,0.8387,0.83239,0.85161,0.59647,1.26018,0.81068,1.61733,0.006733,0.006733,0.006733
35,3168.22,0.58074,0.32247,1.01389,0.95257,0.85106,0.92363,0.56102,1.50587,0.61348,1.81467,0.006634,0.006634,0.006634
36,3255.26,0.5722,0.32081,1.01089,0.91131,0.86715,0.91748,0.54019,1.5777,0.68077,1.92974,0.006535,0.006535,0.006535
37,3341.61,0.57703,0.31814,1.01535,0.84205,0.87851,0.90125,0.62613,1.22736,0.70256,1.58195,0.006436,0.006436,0.006436
38,3428.85,0.56611,0.31733,1.00878,0.87073,0.64143,0.77989,0.51329,1.48488,1.20287,1.78842,0.006337,0.006337,0.006337
39,3525.99,0.56571,0.31589,1.00842,0.96734,0.89025,0.93455,0.57453,1.44871,0.54128,1.8141,0.006238,0.006238,0.006238
40,3636.25,0.55395,0.30809,1.00326,0.97167,0.83484,0.9274,0.62309,1.30753,0.55747,1.69263,0.006139,0.006139,0.006139
41,3734.12,0.56263,0.31709,1.01033,0.96365,0.87375,0.92954,0.54227,1.55701,0.61493,1.87839,0.00604,0.00604,0.00604
42,3830.09,0.55133,0.30434,1.00294,0.86821,0.87568,0.9106,0.57576,1.40474,0.59964,1.77791,0.005941,0.005941,0.005941
43,3923.69,0.55189,0.30377,1.00078,0.90552,0.89424,0.92925,0.61762,1.30348,0.54507,1.70807,0.005842,0.005842,0.005842
44,4017.01,0.54638,0.30192,1.00187,0.8692,0.89532,0.91641,0.55962,1.52482,0.62994,1.85357,0.005743,0.005743,0.005743
45,4109.24,0.55038,0.30046,0.99991,0.97769,0.87303,0.92963,0.62671,1.30124,0.52965,1.68799,0.005644,0.005644,0.005644
46,4197.83,0.54378,0.30102,0.99693,0.96232,0.8841,0.93181,0.58561,1.44002,0.56941,1.82202,0.005545,0.005545,0.005545
47,4290.87,0.54261,0.29351,0.99423,0.97669,0.84995,0.92749,0.60199,1.32019,0.52575,1.74952,0.005446,0.005446,0.005446
48,4385.24,0.53654,0.29372,0.99708,0.98164,0.8678,0.92784,0.61757,1.30782,0.57695,1.6615,0.005347,0.005347,0.005347
49,4477.38,0.53109,0.29118,0.99257,0.97503,0.86257,0.92454,0.53838,1.6246,0.65844,1.92582,0.005248,0.005248,0.005248
50,4591.57,0.53442,0.2921,0.99634,0.87588,0.89967,0.90562,0.51097,1.66903,0.67412,2.0011,0.005149,0.005149,0.005149
51,4696.94,0.52746,0.2925,0.99699,0.87005,0.89237,0.90767,0.63264,1.24752,0.5892,1.66439,0.00505,0.00505,0.00505
52,4787.74,0.52555,0.28641,0.98893,0.87792,0.89533,0.91151,0.59956,1.34456,0.64153,1.75279,0.004951,0.004951,0.004951
53,4877.88,0.52369,0.28512,0.98816,0.92629,0.86092,0.92888,0.57076,1.47856,0.60018,1.86866,0.004852,0.004852,0.004852
54,4967.09,0.51581,0.28514,0.98147,0.97923,0.88791,0.93677,0.60215,1.37152,0.56095,1.77992,0.004753,0.004753,0.004753
55,5059.98,0.51856,0.28456,0.98362,0.93233,0.88326,0.93593,0.60314,1.34755,0.53009,1.77177,0.004654,0.004654,0.004654
56,5152.75,0.51642,0.28126,0.98535,0.94071,0.88627,0.92947,0.59674,1.3601,0.53662,1.76936,0.004555,0.004555,0.004555
57,5242.98,0.50169,0.27803,0.97933,0.88146,0.88873,0.91945,0.57418,1.45616,0.61346,1.81142,0.004456,0.004456,0.004456
58,5334.24,0.50913,0.27636,0.97762,0.97757,0.8573,0.9337,0.54351,1.58835,0.59214,1.9466,0.004357,0.004357,0.004357
59,5431.33,0.51154,0.27516,0.97731,0.87961,0.85911,0.91413,0.54667,1.53295,0.63744,1.88181,0.004258,0.004258,0.004258
60,5522.28,0.49986,0.27617,0.97688,0.86414,0.89154,0.91091,0.52906,1.64019,0.70933,1.96405,0.004159,0.004159,0.004159
61,5614.39,0.50024,0.27122,0.97486,0.86968,0.8841,0.91304,0.52319,1.62815,0.6999,1.99049,0.00406,0.00406,0.00406
62,5721.31,0.49693,0.27446,0.97596,0.95837,0.80049,0.91988,0.56711,1.49952,0.63778,1.87054,0.003961,0.003961,0.003961
63,5811.97,0.49797,0.27005,0.97725,0.88187,0.85947,0.91931,0.61829,1.33431,0.58204,1.73615,0.003862,0.003862,0.003862
64,5901.55,0.49272,0.26632,0.97334,0.97303,0.81528,0.92757,0.60867,1.39324,0.57257,1.7822,0.003763,0.003763,0.003763
65,5989.39,0.48708,0.26439,0.97179,0.87981,0.8749,0.92006,0.60276,1.35557,0.58982,1.76495,0.003664,0.003664,0.003664
66,6078.67,0.4902,0.26789,0.96902,0.87951,0.90942,0.92696,0.59966,1.39857,0.5938,1.79122,0.003565,0.003565,0.003565
67,6164.89,0.47807,0.25883,0.96736,0.97485,0.87034,0.94008,0.59936,1.4321,0.55203,1.82487,0.003466,0.003466,0.003466
68,6253.03,0.48081,0.25949,0.96699,0.92012,0.8736,0.93036,0.54698,1.5947,0.62194,1.98291,0.003367,0.003367,0.003367
69,6339.41,0.47791,0.26103,0.9633,0.96551,0.85947,0.92907,0.53323,1.62947,0.60712,2.03764,0.003268,0.003268,0.003268
70,6428.19,0.47598,0.25419,0.96553,0.97179,0.8982,0.92986,0.53098,1.61538,0.60254,2.02328,0.003169,0.003169,0.003169
71,6515.96,0.47493,0.25962,0.96196,0.96779,0.9004,0.93194,0.5244,1.65748,0.60681,2.05123,0.00307,0.00307,0.00307
72,6601.69,0.47058,0.25567,0.96082,0.96896,0.89931,0.93348,0.54164,1.60401,0.61679,1.98831,0.002971,0.002971,0.002971
73,6689.61,0.46955,0.25779,0.95889,0.97392,0.89273,0.93499,0.55809,1.51646,0.60678,1.90333,0.002872,0.002872,0.002872
74,6777.04,0.4677,0.25639,0.95875,0.97116,0.8975,0.93657,0.56073,1.51619,0.62021,1.91153,0.002773,0.002773,0.002773
75,6864.56,0.47081,0.25394,0.96002,0.97304,0.89533,0.93444,0.56978,1.47943,0.57867,1.87861,0.002674,0.002674,0.002674
76,6954.02,0.46406,0.24919,0.95802,0.97791,0.88446,0.93712,0.57016,1.49461,0.58661,1.88655,0.002575,0.002575,0.002575
77,7041.85,0.46123,0.24866,0.95252,0.97537,0.87034,0.93795,0.58023,1.46152,0.57778,1.85428,0.002476,0.002476,0.002476
78,7130.47,0.45699,0.24468,0.95592,0.9588,0.87505,0.93291,0.58213,1.45705,0.57828,1.84816,0.002377,0.002377,0.002377
79,7219.51,0.45341,0.24303,0.95183,0.96968,0.89098,0.93778,0.60502,1.39116,0.55022,1.78766,0.002278,0.002278,0.002278
80,7308.3,0.45507,0.24131,0.95205,0.97214,0.8975,0.93836,0.61559,1.36163,0.53205,1.76333,0.002179,0.002179,0.002179
81,7397.99,0.4478,0.23629,0.94921,0.97223,0.90018,0.94101,0.61914,1.35009,0.52591,1.75588,0.00208,0.00208,0.00208
82,7500.57,0.4451,0.23644,0.94588,0.97233,0.89569,0.93908,0.62655,1.32629,0.52701,1.73676,0.001981,0.001981,0.001981
83,7614.46,0.44196,0.23761,0.94528,0.97484,0.89798,0.93829,0.62677,1.3236,0.5244,1.73282,0.001882,0.001882,0.001882
84,7714,0.43672,0.23172,0.94277,0.97643,0.90035,0.93765,0.63045,1.31226,0.51925,1.72215,0.001783,0.001783,0.001783
85,7801.79,0.43859,0.23079,0.94532,0.97466,0.90547,0.93812,0.62826,1.31805,0.52131,1.73217,0.001684,0.001684,0.001684
86,7906.94,0.43347,0.22725,0.9451,0.97645,0.90293,0.93817,0.62712,1.31737,0.52383,1.73561,0.001585,0.001585,0.001585
87,8020.69,0.42978,0.22943,0.94315,0.9713,0.8975,0.93598,0.61597,1.34227,0.53473,1.75704,0.001486,0.001486,0.001486
88,8128.62,0.42904,0.22582,0.94086,0.97673,0.88736,0.93663,0.61366,1.35554,0.53839,1.7701,0.001387,0.001387,0.001387
89,8232.75,0.42199,0.22222,0.93879,0.97624,0.89026,0.93626,0.61801,1.33839,0.5326,1.76015,0.001288,0.001288,0.001288
90,8347.94,0.41926,0.22223,0.93743,0.9628,0.89497,0.93665,0.6267,1.3067,0.5262,1.73662,0.001189,0.001189,0.001189
91,8456.1,0.33864,0.1719,0.86052,0.94545,0.89134,0.93304,0.62478,1.30136,0.52412,1.73555,0.00109,0.00109,0.00109
92,8546.49,0.32695,0.16955,0.85311,0.94612,0.88397,0.93244,0.63019,1.28197,0.52511,1.72295,0.000991,0.000991,0.000991
93,8636.07,0.31974,0.16426,0.84722,0.93335,0.88917,0.92934,0.62825,1.28232,0.53287,1.72394,0.000892,0.000892,0.000892
94,8725.34,0.31834,0.16309,0.85203,0.94187,0.88156,0.92876,0.62913,1.27515,0.53371,1.72343,0.000793,0.000793,0.000793
95,8813.39,0.31148,0.15953,0.84994,0.93838,0.88084,0.92718,0.62687,1.28274,0.54101,1.7315,0.000694,0.000694,0.000694
96,8901.45,0.3084,0.1569,0.8498,0.9343,0.88075,0.9266,0.62323,1.29892,0.54916,1.74754,0.000595,0.000595,0.000595
97,8990.62,0.30416,0.15371,0.84451,0.93346,0.87939,0.92617,0.6182,1.31362,0.55898,1.76165,0.000496,0.000496,0.000496
98,9079.15,0.30233,0.1523,0.84358,0.93461,0.87481,0.92478,0.61391,1.32736,0.56538,1.77602,0.000397,0.000397,0.000397
99,9169.16,0.29683,0.15028,0.84249,0.93533,0.87487,0.92448,0.61161,1.33629,0.57016,1.78623,0.000298,0.000298,0.000298
100,9256.6,0.29407,0.14749,0.83941,0.93338,0.8783,0.92428,0.60986,1.34059,0.57238,1.79167,0.000199,0.000199,0.000199
