epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
30,2532.02,0.7883,0.43013,1.15727,0.70429,0.58167,0.62411,0.32204,1.92852,1.3927,2.08345,0.007129,0.007129,0.007129
31,2625.08,0.78228,0.4209,1.15086,0.00223,0.00181,0.00036,6e-05,5.31413,5.48336,5.80347,0.00703,0.00703,0.00703
32,2719.28,0.78607,0.42793,1.1506,0.97027,0.94563,0.96541,0.68379,1.08172,0.41338,1.36591,0.006931,0.006931,0.006931
33,2813.67,0.78676,0.42165,1.15582,0.0009,0.01376,0.00049,8e-05,5.26189,5.32396,5.65763,0.006832,0.006832,0.006832
34,2908.58,0.77588,0.41928,1.14793,0.40686,0.22782,0.21938,0.10966,2.4032,3.08591,2.34468,0.006733,0.006733,0.006733
35,3002.65,0.75851,0.41277,1.1395,0.95055,0.93283,0.95807,0.67588,1.10232,0.42892,1.41052,0.006634,0.006634,0.006634
36,3092.8,0.76405,0.40967,1.13543,0.9098,0.83303,0.89951,0.58222,1.30477,0.73156,1.58915,0.006535,0.006535,0.006535
37,3184.95,0.76375,0.41108,1.13844,0.00137,0.01231,0.00072,0.00014,5.15065,5.1927,5.65608,0.006436,0.006436,0.006436
38,3276.68,0.75928,0.4051,1.14158,0.91783,0.88602,0.93614,0.6514,1.12712,0.54936,1.45671,0.006337,0.006337,0.006337
39,3369.18,0.74655,0.39878,1.12844,0.96086,0.91588,0.96181,0.69322,1.0588,0.42862,1.38753,0.006238,0.006238,0.006238
40,3462.95,0.74503,0.39714,1.12984,0.92535,0.85305,0.91984,0.63712,1.15934,0.51717,1.49818,0.006139,0.006139,0.006139
41,3554.32,0.74963,0.39933,1.13679,0.89499,0.90728,0.93427,0.62494,1.17321,0.54377,1.46215,0.00604,0.00604,0.00604
42,3647.7,0.73664,0.39851,1.12917,0.83144,0.80768,0.84766,0.49456,1.51237,0.77576,1.80186,0.005941,0.005941,0.005941
43,3743.74,0.73793,0.38652,1.12657,0.94516,0.93642,0.95333,0.68996,1.05172,0.40712,1.35182,0.005842,0.005842,0.005842
44,3826.27,0.73205,0.39053,1.12198,0.96661,0.92271,0.96129,0.68487,1.04291,0.4155,1.35127,0.005743,0.005743,0.005743
45,3905.05,0.72676,0.38663,1.11709,0.98379,0.93372,0.96276,0.68477,1.08396,0.41816,1.36715,0.005644,0.005644,0.005644
46,3996.66,0.72698,0.3862,1.11896,0.97055,0.943,0.96336,0.68778,1.05698,0.38654,1.36652,0.005545,0.005545,0.005545
47,4088.05,0.72495,0.38363,1.1169,0.55837,0.30895,0.33853,0.17241,2.28258,2.82143,2.44949,0.005446,0.005446,0.005446
48,4172.86,0.71765,0.38501,1.11651,0.97709,0.92663,0.95262,0.68329,1.05813,0.39777,1.36891,0.005347,0.005347,0.005347
49,4264.7,0.71456,0.37829,1.11247,0.97959,0.93444,0.96113,0.69018,1.06407,0.39173,1.36538,0.005248,0.005248,0.005248
50,4356.76,0.71474,0.38031,1.11071,0.9829,0.92829,0.96499,0.69953,1.04236,0.38904,1.34822,0.005149,0.005149,0.005149
51,4447.02,0.70402,0.37631,1.10175,0.94286,0.90366,0.94315,0.6562,1.14806,0.46791,1.41936,0.00505,0.00505,0.00505
52,4540.61,0.69931,0.36955,1.10153,0.96968,0.95147,0.96632,0.70461,1.0245,0.38638,1.34396,0.004951,0.004951,0.004951
53,4630.96,0.70144,0.37184,1.10507,0.96614,0.95726,0.96523,0.70717,1.01561,0.3737,1.35103,0.004852,0.004852,0.004852
54,4723.17,0.70506,0.37224,1.1082,0.97074,0.93589,0.95794,0.69027,1.06497,0.39294,1.37334,0.004753,0.004753,0.004753
55,4812.77,0.69672,0.36855,1.10344,0.9602,0.94386,0.96262,0.68533,1.08276,0.39979,1.39245,0.004654,0.004654,0.004654
56,4906.25,0.69962,0.36983,1.10391,0.03565,0.04165,0.0195,0.00945,3.58344,5.49702,4.26355,0.004555,0.004555,0.004555
57,4995.05,0.68428,0.36052,1.09253,0.96433,0.94009,0.9592,0.70169,1.03397,0.37496,1.34446,0.004456,0.004456,0.004456
58,5091.61,0.68603,0.35905,1.0911,0.98432,0.95074,0.96598,0.7,1.03337,0.37941,1.34459,0.004357,0.004357,0.004357
59,5174.81,0.68642,0.35619,1.09287,0.31893,0.48569,0.31256,0.19487,1.67165,2.25371,1.95601,0.004258,0.004258,0.004258
60,5263.09,0.68161,0.36038,1.09338,0.96704,0.94571,0.96389,0.68996,1.0654,0.38965,1.36564,0.004159,0.004159,0.004159
61,5343.73,0.67521,0.35821,1.08779,0.97061,0.95147,0.96505,0.69914,1.02921,0.37913,1.33742,0.00406,0.00406,0.00406
62,5425.49,0.67705,0.35025,1.09101,0.95977,0.95047,0.96468,0.6975,1.03968,0.37685,1.36002,0.003961,0.003961,0.003961
63,5516.44,0.67688,0.35727,1.08931,0.97801,0.94459,0.96394,0.69655,1.0415,0.36825,1.36904,0.003862,0.003862,0.003862
64,5602.85,0.66927,0.35708,1.0806,0.96672,0.93627,0.95831,0.69294,1.042,0.386,1.36121,0.003763,0.003763,0.003763
65,5689.28,0.66929,0.34995,1.08217,0.9722,0.94422,0.96436,0.69354,1.04545,0.37758,1.35529,0.003664,0.003664,0.003664
66,5782.89,0.66554,0.34763,1.08115,0.9641,0.94241,0.96236,0.69748,1.03006,0.38933,1.33869,0.003565,0.003565,0.003565
67,5867.03,0.66505,0.34478,1.08053,0.9771,0.94386,0.96513,0.69593,1.0494,0.37434,1.34959,0.003466,0.003466,0.003466
68,5946.02,0.65618,0.34672,1.07184,0.97648,0.93698,0.96182,0.69244,1.05578,0.38213,1.36297,0.003367,0.003367,0.003367
69,6024.54,0.65851,0.34442,1.07584,0.97967,0.95328,0.96621,0.69792,1.04987,0.36594,1.36385,0.003268,0.003268,0.003268
70,6111.77,0.65689,0.34155,1.07264,0.97269,0.94712,0.96364,0.70044,1.03493,0.36789,1.34853,0.003169,0.003169,0.003169
71,6203.22,0.64712,0.33654,1.06762,0.97855,0.94712,0.96507,0.69968,1.0277,0.36667,1.3365,0.00307,0.00307,0.00307
72,6291.41,0.64625,0.33369,1.0749,0.97673,0.94267,0.96584,0.70351,1.02123,0.36134,1.32876,0.002971,0.002971,0.002971
73,6378.46,0.6495,0.33494,1.07245,0.97432,0.9435,0.96642,0.70756,1.0181,0.36298,1.32635,0.002872,0.002872,0.002872
74,6456.98,0.64275,0.33045,1.06812,0.97329,0.94277,0.96618,0.69967,1.03231,0.37006,1.34023,0.002773,0.002773,0.002773
75,6536.4,0.64176,0.32857,1.0681,0.97814,0.933,0.96488,0.69732,1.0376,0.37391,1.34155,0.002674,0.002674,0.002674
76,6628.32,0.6314,0.33066,1.06238,0.96481,0.94333,0.96398,0.69583,1.03754,0.37661,1.34292,0.002575,0.002575,0.002575
77,6712.13,0.6253,0.32654,1.05582,0.96287,0.94867,0.96392,0.69872,1.02673,0.37459,1.33716,0.002476,0.002476,0.002476
78,6807.44,0.62428,0.32574,1.05826,0.96409,0.95285,0.96452,0.69743,1.0328,0.37503,1.34274,0.002377,0.002377,0.002377
79,6898.44,0.62454,0.32264,1.05525,0.96413,0.9444,0.96377,0.69477,1.0332,0.3768,1.34596,0.002278,0.002278,0.002278
80,6991.87,0.62496,0.32178,1.0567,0.96957,0.93489,0.96367,0.69328,1.0418,0.38082,1.35286,0.002179,0.002179,0.002179
81,7075.07,0.62223,0.3193,1.05346,0.96965,0.93733,0.96378,0.6914,1.04743,0.38171,1.35676,0.00208,0.00208,0.00208
82,7152.76,0.61096,0.31177,1.05014,0.97252,0.93569,0.96413,0.69156,1.049,0.38079,1.35887,0.001981,0.001981,0.001981
83,7231.68,0.61292,0.31872,1.05055,0.97478,0.933,0.96405,0.6904,1.0521,0.38046,1.36104,0.001882,0.001882,0.001882
84,7314.38,0.60495,0.31502,1.04761,0.9721,0.93444,0.96417,0.68977,1.05803,0.38047,1.36511,0.001783,0.001783,0.001783
85,7405.6,0.6053,0.31273,1.04841,0.96851,0.9406,0.96424,0.68981,1.05841,0.38313,1.36387,0.001684,0.001684,0.001684
86,7496.62,0.6065,0.31207,1.04979,0.97162,0.93698,0.96393,0.69068,1.05704,0.3831,1.36249,0.001585,0.001585,0.001585
87,7590.22,0.59614,0.30575,1.04299,0.96789,0.94133,0.96368,0.69039,1.05866,0.38138,1.36297,0.001486,0.001486,0.001486
88,7673.49,0.59901,0.30452,1.04265,0.96943,0.93553,0.96362,0.69142,1.0606,0.38065,1.36557,0.001387,0.001387,0.001387
89,7755.63,0.5965,0.30491,1.04317,0.96272,0.94468,0.96344,0.69139,1.06161,0.37886,1.36541,0.001288,0.001288,0.001288
90,7840.74,0.59385,0.304,1.0452,0.9648,0.94302,0.96349,0.69074,1.06435,0.37642,1.36865,0.001189,0.001189,0.001189
91,7927.15,0.49053,0.22541,0.97978,0.96481,0.94347,0.96333,0.69145,1.06204,0.37484,1.36713,0.00109,0.00109,0.00109
92,8009.78,0.48444,0.22428,0.97548,0.96289,0.94922,0.96388,0.69147,1.06247,0.37358,1.36797,0.000991,0.000991,0.000991
93,8088.97,0.47771,0.22031,0.96765,0.96245,0.95147,0.96459,0.6944,1.05944,0.37237,1.36767,0.000892,0.000892,0.000892
94,8169.91,0.47299,0.22053,0.96405,0.96185,0.94929,0.96467,0.69348,1.06065,0.37233,1.36981,0.000793,0.000793,0.000793
95,8249.32,0.46851,0.21611,0.96133,0.96151,0.95038,0.9648,0.69554,1.06262,0.37264,1.37245,0.000694,0.000694,0.000694
96,8329.03,0.46408,0.21412,0.95687,0.96436,0.95064,0.96527,0.69461,1.0628,0.37296,1.37292,0.000595,0.000595,0.000595
97,8409.25,0.46228,0.21244,0.95161,0.96614,0.9508,0.96568,0.6943,1.06371,0.37317,1.37346,0.000496,0.000496,0.000496
98,8492.78,0.45849,0.211,0.95255,0.96887,0.94893,0.96535,0.69455,1.06608,0.37361,1.37585,0.000397,0.000397,0.000397
99,8578.42,0.4492,0.20461,0.95089,0.96931,0.9494,0.96579,0.69428,1.06886,0.37506,1.37846,0.000298,0.000298,0.000298
100,8663.46,0.44828,0.20272,0.9484,0.96913,0.94966,0.96603,0.69351,1.07204,0.37524,1.38146,0.000199,0.000199,0.000199
