epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
20,1367.97,0.60041,0.35764,0.93029,0.85295,0.86346,0.85808,0.53828,1.52115,0.82336,1.27122,0.0012476,0.0012476,0.0012476
21,1433.7,0.58502,0.35074,0.92584,0.89076,0.86164,0.91531,0.55347,1.50378,0.69599,1.27585,0.001208,0.001208,0.001208
22,1499.71,0.58329,0.3467,0.92689,0.95358,0.81891,0.91178,0.56481,1.46515,0.6596,1.31573,0.0011684,0.0011684,0.0011684
23,1569.86,0.576,0.34106,0.92414,0.54551,0.44803,0.46167,0.30908,1.91668,3.01727,1.94158,0.0011288,0.0011288,0.0011288
24,1636.89,0.57132,0.33607,0.92142,0.90588,0.7385,0.84031,0.52079,1.50345,0.97633,1.27392,0.0010892,0.0010892,0.0010892
25,1702.52,0.55847,0.32917,0.91721,0.84789,0.85295,0.84173,0.55477,1.40545,0.76405,1.24361,0.0010496,0.0010496,0.0010496
26,1769.06,0.55458,0.32659,0.91719,0.93205,0.84209,0.91535,0.55515,1.51097,0.78206,1.25159,0.00101,0.00101,0.00101
27,1835.39,0.54692,0.32289,0.91187,0.87955,0.84933,0.87247,0.56235,1.43555,0.66008,1.19767,0.0009704,0.0009704,0.0009704
28,1902.35,0.54171,0.31941,0.91321,0.85323,0.88265,0.88267,0.56944,1.40261,0.6744,1.23091,0.0009308,0.0009308,0.0009308
29,1967.19,0.54287,0.31721,0.91275,0.85832,0.89965,0.92608,0.58705,1.45817,0.66124,1.2536,0.0008912,0.0008912,0.0008912
30,2033.1,0.52339,0.30492,0.90677,0.86302,0.89424,0.90061,0.56158,1.51415,0.73058,1.23589,0.0008516,0.0008516,0.0008516
31,2099.41,0.52469,0.30611,0.9091,0.9639,0.88048,0.92897,0.54654,1.53895,0.61339,1.29444,0.000812,0.000812,0.000812
32,2169.59,0.51615,0.29993,0.90459,0.8721,0.89641,0.9059,0.55675,1.49887,0.66363,1.26804,0.0007724,0.0007724,0.0007724
33,2241.23,0.51303,0.2982,0.90489,0.86236,0.89641,0.90479,0.5802,1.45371,0.65026,1.25496,0.0007328,0.0007328,0.0007328
34,2312.17,0.51136,0.2987,0.90526,0.87143,0.90582,0.90629,0.60456,1.36663,0.66701,1.19409,0.0006932,0.0006932,0.0006932
35,2382.68,0.50379,0.29482,0.89984,0.92503,0.84468,0.91158,0.55867,1.51943,0.70691,1.27341,0.0006536,0.0006536,0.0006536
36,2452.11,0.49676,0.29093,0.89713,0.86303,0.89686,0.91127,0.59318,1.46211,0.68135,1.23934,0.000614,0.000614,0.000614
37,2519.01,0.49532,0.28735,0.89722,0.86296,0.9004,0.92368,0.58015,1.51236,0.66341,1.27211,0.0005744,0.0005744,0.0005744
38,2585.92,0.48656,0.2801,0.89473,0.90525,0.87898,0.92124,0.58288,1.49536,0.62298,1.2666,0.0005348,0.0005348,0.0005348
39,2650.72,0.4846,0.28144,0.89513,0.86603,0.89208,0.91962,0.56261,1.57857,0.68112,1.28445,0.0004952,0.0004952,0.0004952
40,2719.5,0.47057,0.27504,0.89001,0.9207,0.87106,0.93203,0.5893,1.51794,0.6441,1.27441,0.0004556,0.0004556,0.0004556
41,2785.41,0.40021,0.22148,0.8353,0.96921,0.85802,0.93073,0.58875,1.45764,0.62272,1.25292,0.000416,0.000416,0.000416
42,2848.71,0.37834,0.20632,0.82373,0.87166,0.9003,0.9182,0.58704,1.4402,0.66664,1.23493,0.0003764,0.0003764,0.0003764
43,2913.8,0.3678,0.202,0.81884,0.86682,0.88265,0.89492,0.57846,1.44053,0.7619,1.22283,0.0003368,0.0003368,0.0003368
44,2977.19,0.365,0.19953,0.81926,0.87217,0.90076,0.91262,0.58,1.46721,0.67563,1.24606,0.0002972,0.0002972,0.0002972
45,3040.82,0.35843,0.19506,0.81812,0.87569,0.88282,0.90008,0.55716,1.52858,0.76512,1.27667,0.0002576,0.0002576,0.0002576
46,3104.5,0.3545,0.19137,0.81602,0.87459,0.89859,0.9209,0.56909,1.52028,0.71607,1.27765,0.000218,0.000218,0.000218
47,3166.78,0.34603,0.18696,0.81448,0.87506,0.8853,0.91653,0.57851,1.48513,0.73083,1.26453,0.0001784,0.0001784,0.0001784
48,3230.56,0.34074,0.18308,0.81095,0.87623,0.89243,0.9173,0.59078,1.43587,0.71206,1.24959,0.0001388,0.0001388,0.0001388
49,3294.85,0.33632,0.17955,0.81216,0.87649,0.88416,0.91973,0.59514,1.45101,0.71984,1.25168,9.92e-05,9.92e-05,9.92e-05
50,3358.39,0.33215,0.17735,0.81449,0.87213,0.89678,0.92404,0.59117,1.47437,0.70164,1.26621,5.96e-05,5.96e-05,5.96e-05
