epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
29,2342.15,0.36575,0.2546,0.87725,0.98415,0.95328,0.95928,0.89044,0.38776,0.26231,0.86767,0.0008912,0.0008912,0.0008912
30,2425.84,0.36312,0.24762,0.87719,0.99044,0.9383,0.95472,0.89005,0.3786,0.29322,0.85918,0.0008516,0.0008516,0.0008516
31,2506.74,0.35785,0.24714,0.87608,0.98886,0.93194,0.95249,0.87267,0.42915,0.32995,0.90546,0.000812,0.000812,0.000812
32,2584.17,0.35428,0.24432,0.8758,0.99112,0.92068,0.95159,0.86822,0.42452,0.35546,0.89281,0.0007724,0.0007724,0.0007724
33,2661.31,0.35118,0.24294,0.87398,0.98859,0.93843,0.956,0.88117,0.40105,0.30568,0.88376,0.0007328,0.0007328,0.0007328
34,2741.37,0.34332,0.23836,0.87008,0.99503,0.93082,0.95344,0.88187,0.39966,0.29646,0.88234,0.0006932,0.0006932,0.0006932
35,2824.84,0.33986,0.23605,0.86939,0.98639,0.92684,0.9584,0.88921,0.37554,0.31576,0.86696,0.0006536,0.0006536,0.0006536
36,2905.41,0.33544,0.22961,0.86786,0.99189,0.9301,0.9624,0.90132,0.36666,0.30331,0.85736,0.000614,0.000614,0.000614
37,2987.15,0.32895,0.22519,0.86601,0.99123,0.94603,0.96288,0.89753,0.35345,0.27216,0.85148,0.0005744,0.0005744,0.0005744
38,3070.48,0.32137,0.22323,0.86287,0.99046,0.93879,0.96039,0.88978,0.38034,0.27877,0.86629,0.0005348,0.0005348,0.0005348
39,3150.67,0.32021,0.21837,0.86403,0.99278,0.94639,0.95731,0.88744,0.38808,0.26588,0.88079,0.0004952,0.0004952,0.0004952
40,3231.31,0.31969,0.21729,0.86515,0.9893,0.93723,0.95848,0.88505,0.38787,0.2768,0.8807,0.0004556,0.0004556,0.0004556
41,3308.91,0.20907,0.1565,0.78628,0.98862,0.94433,0.96161,0.8795,0.40475,0.29287,0.89683,0.000416,0.000416,0.000416
42,3388.37,0.20218,0.14786,0.78329,0.99201,0.94381,0.9619,0.89107,0.37618,0.28272,0.86572,0.0003764,0.0003764,0.0003764
43,3469.23,0.19833,0.1457,0.78481,0.9932,0.94314,0.96081,0.89603,0.36267,0.27029,0.85461,0.0003368,0.0003368,0.0003368
44,3551.49,0.19479,0.1447,0.78277,0.98987,0.94169,0.95853,0.90091,0.34776,0.28351,0.84903,0.0002972,0.0002972,0.0002972
45,3631.14,0.18818,0.13767,0.7816,0.99131,0.94748,0.96316,0.90894,0.33659,0.24751,0.83799,0.0002576,0.0002576,0.0002576
46,3710.91,0.18409,0.13537,0.77986,0.99407,0.9511,0.96435,0.90714,0.34633,0.23523,0.84554,0.000218,0.000218,0.000218
47,3794.51,0.18225,0.13314,0.78025,0.99008,0.95038,0.96341,0.9021,0.3547,0.24537,0.85381,0.0001784,0.0001784,0.0001784
48,3874.28,0.17692,0.13005,0.77987,0.99019,0.95044,0.96373,0.90904,0.339,0.23778,0.84404,0.0001388,0.0001388,0.0001388
49,3952.47,0.17421,0.12715,0.78138,0.98832,0.95005,0.96466,0.90663,0.34079,0.23799,0.84605,9.92e-05,9.92e-05,9.92e-05
50,4032.99,0.17131,0.12565,0.77563,0.98905,0.94848,0.96418,0.90581,0.34016,0.24482,0.84641,5.96e-05,5.96e-05,5.96e-05
