epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
25,1960.99,0.38717,0.27067,0.88205,0.94437,0.89859,0.94846,0.85948,0.4404,0.55887,0.90652,0.0010496,0.0010496,0.0010496
26,2043.57,0.38776,0.27027,0.8845,0.98728,0.93662,0.9569,0.8701,0.44797,0.30344,0.91228,0.00101,0.00101,0.00101
27,2131.87,0.37971,0.26341,0.87808,0.94811,0.93263,0.9531,0.84197,0.49968,0.36061,0.93199,0.0009704,0.0009704,0.0009704
28,2210.19,0.37978,0.26274,0.88103,0.97239,0.94388,0.95758,0.87855,0.43161,0.27417,0.88001,0.0009308,0.0009308,0.0009308
29,2287.02,0.37893,0.26222,0.88034,0.96208,0.93735,0.95175,0.88702,0.38756,0.31718,0.85757,0.0008912,0.0008912,0.0008912
30,2364,0.36514,0.25148,0.8762,0.96755,0.9406,0.95837,0.87858,0.42797,0.28674,0.89468,0.0008516,0.0008516,0.0008516
31,2440.64,0.36364,0.25074,0.87627,0.9864,0.86665,0.9476,0.85743,0.45873,0.41202,0.9085,0.000812,0.000812,0.000812
32,2515.24,0.35855,0.24841,0.87531,0.97207,0.93227,0.9607,0.87814,0.43353,0.34351,0.8902,0.0007724,0.0007724,0.0007724
33,2591.08,0.35588,0.24557,0.87372,0.84885,0.93662,0.94452,0.87139,0.39516,0.41698,0.86204,0.0007328,0.0007328,0.0007328
34,2667.12,0.34966,0.24423,0.87306,0.97569,0.90143,0.95182,0.85481,0.44398,0.3651,0.88633,0.0006932,0.0006932,0.0006932
35,2744.17,0.34224,0.23699,0.86964,0.97616,0.9491,0.96481,0.88673,0.40665,0.27474,0.89047,0.0006536,0.0006536,0.0006536
36,2819.6,0.34234,0.2334,0.86866,0.99212,0.91179,0.96048,0.88196,0.40051,0.30586,0.88326,0.000614,0.000614,0.000614
37,2909.4,0.33665,0.23111,0.86769,0.95002,0.89495,0.95287,0.8671,0.42749,0.37679,0.8961,0.0005744,0.0005744,0.0005744
38,3007.29,0.32947,0.22562,0.86532,0.95147,0.88766,0.95713,0.88117,0.40504,0.34389,0.87438,0.0005348,0.0005348,0.0005348
39,3103.42,0.33202,0.22686,0.86733,0.93679,0.90873,0.95861,0.88838,0.39561,0.32525,0.86509,0.0004952,0.0004952,0.0004952
40,3192.86,0.31896,0.2196,0.86324,0.98503,0.94205,0.96115,0.8924,0.38691,0.30216,0.8684,0.0004556,0.0004556,0.0004556
41,3266.52,0.21386,0.15972,0.79137,0.98016,0.94814,0.96236,0.89355,0.37493,0.28654,0.85453,0.000416,0.000416,0.000416
42,3337.75,0.20726,0.15268,0.78675,0.98741,0.93749,0.95881,0.89413,0.37258,0.30974,0.86289,0.0003764,0.0003764,0.0003764
43,3409.36,0.20173,0.14796,0.78326,0.98451,0.92974,0.96294,0.89396,0.3799,0.30293,0.86772,0.0003368,0.0003368,0.0003368
44,3480.85,0.19577,0.14521,0.7852,0.98554,0.93791,0.96383,0.89028,0.38697,0.30053,0.88292,0.0002972,0.0002972,0.0002972
45,3562.71,0.19096,0.13942,0.78315,0.98424,0.93879,0.96439,0.90614,0.34768,0.28773,0.85024,0.0002576,0.0002576,0.0002576
46,3633.84,0.18712,0.13631,0.781,0.9846,0.94968,0.96664,0.90546,0.35937,0.26299,0.85485,0.000218,0.000218,0.000218
47,3705.18,0.18184,0.13247,0.78088,0.9898,0.94936,0.96727,0.90808,0.35351,0.25338,0.85549,0.0001784,0.0001784,0.0001784
48,3776.39,0.1786,0.12995,0.77824,0.98756,0.9487,0.96666,0.90923,0.34825,0.26183,0.85188,0.0001388,0.0001388,0.0001388
49,3851.55,0.17435,0.12753,0.78031,0.98677,0.94578,0.96685,0.91039,0.34528,0.25805,0.84978,9.92e-05,9.92e-05,9.92e-05
50,3938,0.17356,0.12495,0.78193,0.98788,0.94748,0.96698,0.90947,0.34696,0.25649,0.85212,5.96e-05,5.96e-05,5.96e-05
