epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
28,3842.56,0.61356,0.34862,1.03896,0.87286,0.90004,0.89021,0.58427,1.31553,0.70178,1.69689,0.007327,0.007327,0.007327
29,3975.26,0.61455,0.34977,1.04104,0.85634,0.91126,0.91967,0.59463,1.3576,0.62942,1.76115,0.007228,0.007228,0.007228
30,4109.07,0.60183,0.34549,1.02841,0.6638,0.39696,0.47021,0.25576,1.9839,2.38538,2.35897,0.007129,0.007129,0.007129
31,4242.57,0.60346,0.33852,1.03226,0.88246,0.90825,0.86655,0.50058,1.57045,0.69819,1.89907,0.00703,0.00703,0.00703
32,4380.4,0.6031,0.33902,1.03341,0.88465,0.89279,0.88605,0.59016,1.30807,0.64167,1.67173,0.006931,0.006931,0.006931
33,4514.89,0.58912,0.333,1.02578,0.92075,0.85838,0.91574,0.59461,1.34504,0.62819,1.70703,0.006832,0.006832,0.006832
34,4653.91,0.59179,0.33901,1.02541,0.86338,0.88989,0.86438,0.55388,1.42204,0.70946,1.79752,0.006733,0.006733,0.006733
35,4791.75,0.58262,0.32613,1.02413,0.92663,0.86599,0.92348,0.63693,1.27758,0.56872,1.70798,0.006634,0.006634,0.006634
36,4923.54,0.57673,0.3243,1.01535,0.85987,0.89565,0.90076,0.54816,1.54059,0.67103,1.83616,0.006535,0.006535,0.006535
37,5058.62,0.57715,0.32255,1.01768,0.88019,0.89678,0.91584,0.6343,1.22292,0.59846,1.61441,0.006436,0.006436,0.006436
38,5192.25,0.57446,0.32216,1.01592,0.87111,0.89104,0.8991,0.56622,1.48513,0.6918,1.82556,0.006337,0.006337,0.006337
39,5325.05,0.57103,0.31564,1.01598,0.95272,0.85389,0.9176,0.54133,1.55412,0.70411,1.84119,0.006238,0.006238,0.006238
40,5467.6,0.56125,0.31751,1.0085,0.94314,0.86504,0.91454,0.56475,1.43677,0.58436,1.8384,0.006139,0.006139,0.006139
41,5603.69,0.56827,0.31663,1.01623,0.88063,0.90048,0.87998,0.55439,1.45227,0.68116,1.81099,0.00604,0.00604,0.00604
42,5736.99,0.5699,0.31835,1.01369,0.9586,0.84788,0.90632,0.54353,1.55505,0.73696,1.90331,0.005941,0.005941,0.005941
43,5877.12,0.54878,0.30389,1.00231,0.87292,0.91561,0.8514,0.50613,1.55581,0.66493,1.90438,0.005842,0.005842,0.005842
44,6014.7,0.55344,0.3077,1.00137,0.87984,0.87517,0.89113,0.53287,1.56585,0.68506,1.87666,0.005743,0.005743,0.005743
45,6149.05,0.55274,0.30469,1.00384,0.88815,0.91163,0.88254,0.56675,1.41197,0.64651,1.77612,0.005644,0.005644,0.005644
46,6281.59,0.54532,0.30513,1.00197,0.87799,0.9122,0.86643,0.5342,1.5132,0.71084,1.84715,0.005545,0.005545,0.005545
47,6416.42,0.54075,0.29937,0.99823,0.88777,0.89424,0.92477,0.59145,1.477,0.64775,1.79366,0.005446,0.005446,0.005446
48,6549,0.53937,0.29408,0.99946,0.88093,0.91199,0.85186,0.49185,1.54618,0.72498,1.85472,0.005347,0.005347,0.005347
49,6681.63,0.54228,0.29603,0.99961,0.89105,0.8946,0.9277,0.5581,1.53513,0.60979,1.83161,0.005248,0.005248,0.005248
50,6817.18,0.53939,0.30111,0.99484,0.95948,0.89188,0.94714,0.63645,1.31541,0.57475,1.70047,0.005149,0.005149,0.005149
51,6949.14,0.53979,0.30089,0.99538,0.89051,0.89253,0.93071,0.63528,1.27094,0.62572,1.65648,0.00505,0.00505,0.00505
52,7090.68,0.53068,0.29376,0.99431,0.89277,0.9077,0.93936,0.62055,1.36643,0.56704,1.71826,0.004951,0.004951,0.004951
53,7224.34,0.53383,0.28659,0.99394,0.8823,0.90547,0.91026,0.60396,1.3653,0.63586,1.71331,0.004852,0.004852,0.004852
54,7358.85,0.52902,0.28893,0.99191,0.89056,0.88736,0.92632,0.61325,1.3753,0.60167,1.74844,0.004753,0.004753,0.004753
55,7493.57,0.52671,0.2879,0.98938,0.89633,0.89248,0.91813,0.5828,1.47436,0.62015,1.82013,0.004654,0.004654,0.004654
56,7623.7,0.52228,0.28588,0.98876,0.87673,0.91446,0.90671,0.57926,1.44394,0.64492,1.82938,0.004555,0.004555,0.004555
57,7758.6,0.51522,0.28251,0.98738,0.88068,0.90622,0.93039,0.59525,1.44471,0.59708,1.81484,0.004456,0.004456,0.004456
58,7895.53,0.51497,0.28135,0.98469,0.94881,0.87034,0.93928,0.64254,1.29247,0.54033,1.69668,0.004357,0.004357,0.004357
59,8030.39,0.50854,0.27991,0.978,0.94541,0.86418,0.93838,0.64427,1.27615,0.53279,1.68638,0.004258,0.004258,0.004258
60,8167.1,0.51647,0.27857,0.98723,0.96092,0.87396,0.93794,0.64194,1.30347,0.52185,1.72411,0.004159,0.004159,0.004159
61,8310.82,0.50901,0.2768,0.97923,0.88059,0.89208,0.91887,0.58626,1.47635,0.59468,1.8186,0.00406,0.00406,0.00406
62,8450.91,0.50526,0.27588,0.97958,0.87142,0.89105,0.89647,0.57515,1.48854,0.63817,1.81184,0.003961,0.003961,0.003961
63,8585.66,0.5095,0.2741,0.9798,0.87193,0.88768,0.86966,0.53995,1.58252,0.70183,1.90913,0.003862,0.003862,0.003862
64,8720.13,0.49974,0.2753,0.97495,0.86723,0.88954,0.8977,0.57102,1.52383,0.67863,1.87598,0.003763,0.003763,0.003763
65,8856.84,0.49614,0.26735,0.97438,0.87177,0.89379,0.90429,0.56656,1.5393,0.67937,1.90924,0.003664,0.003664,0.003664
66,8990.13,0.49353,0.26848,0.97366,0.89132,0.89714,0.92386,0.56376,1.55281,0.62738,1.92296,0.003565,0.003565,0.003565
67,9124.59,0.49668,0.27124,0.97909,0.91946,0.88808,0.93333,0.60822,1.4034,0.59159,1.80288,0.003466,0.003466,0.003466
68,9263.05,0.49032,0.26125,0.96736,0.9042,0.89279,0.92877,0.61746,1.37688,0.60252,1.77704,0.003367,0.003367,0.003367
69,9392.51,0.49015,0.26348,0.97564,0.87902,0.89998,0.91586,0.6042,1.39277,0.63555,1.79084,0.003268,0.003268,0.003268
70,9530.96,0.48033,0.26197,0.96937,0.88352,0.90112,0.92075,0.60098,1.40323,0.64843,1.7912,0.003169,0.003169,0.003169
71,9672,0.48494,0.26182,0.97109,0.88409,0.90257,0.92296,0.61733,1.34294,0.63647,1.7382,0.00307,0.00307,0.00307
72,9813.67,0.48336,0.26118,0.97027,0.88294,0.9004,0.93118,0.61358,1.37604,0.63728,1.77029,0.002971,0.002971,0.002971
73,9952.77,0.47871,0.25393,0.96317,0.93955,0.86125,0.93428,0.61018,1.39791,0.61837,1.7782,0.002872,0.002872,0.002872
74,10085.4,0.47861,0.25487,0.96818,0.94106,0.86708,0.93385,0.60942,1.41378,0.6241,1.79145,0.002773,0.002773,0.002773
75,10221.5,0.47289,0.25287,0.96186,0.96939,0.85838,0.93602,0.61324,1.41334,0.62761,1.79369,0.002674,0.002674,0.002674
76,10360.5,0.46878,0.25413,0.96261,0.96653,0.8577,0.93352,0.61401,1.42071,0.63242,1.80461,0.002575,0.002575,0.002575
77,10496.3,0.47049,0.25261,0.96047,0.95535,0.85657,0.93135,0.60914,1.42404,0.65772,1.79885,0.002476,0.002476,0.002476
78,10630.8,0.46669,0.25026,0.95813,0.96798,0.84172,0.93096,0.6085,1.41815,0.66319,1.79722,0.002377,0.002377,0.002377
79,10765.2,0.46874,0.25382,0.96025,0.8882,0.88048,0.92355,0.60721,1.40308,0.68051,1.78932,0.002278,0.002278,0.002278
80,10901.3,0.46599,0.24956,0.95724,0.88325,0.87952,0.91737,0.60161,1.40456,0.69813,1.78617,0.002179,0.002179,0.002179
81,11038.9,0.45732,0.24456,0.95364,0.88264,0.87986,0.90585,0.59564,1.40879,0.72579,1.7812,0.00208,0.00208,0.00208
82,11171.1,0.45348,0.24252,0.95177,0.8817,0.87999,0.89898,0.59597,1.39584,0.7327,1.76979,0.001981,0.001981,0.001981
83,11313.3,0.4552,0.24187,0.95467,0.88404,0.87528,0.9,0.59802,1.39077,0.71621,1.76531,0.001882,0.001882,0.001882
84,11449.5,0.45138,0.24125,0.95072,0.88478,0.87606,0.90598,0.59564,1.40374,0.69768,1.77123,0.001783,0.001783,0.001783
85,11592.9,0.4483,0.23781,0.94799,0.87938,0.88195,0.90701,0.59265,1.41499,0.68738,1.77641,0.001684,0.001684,0.001684
86,11727.8,0.4413,0.23435,0.94885,0.88297,0.88538,0.91006,0.59303,1.41682,0.67974,1.77856,0.001585,0.001585,0.001585
87,11860.3,0.43924,0.23327,0.94758,0.88309,0.88301,0.91758,0.59538,1.42263,0.66713,1.78721,0.001486,0.001486,0.001486
88,11995.5,0.43993,0.23385,0.94783,0.88278,0.88301,0.91827,0.59713,1.42154,0.65657,1.79217,0.001387,0.001387,0.001387
89,12135.2,0.43302,0.23088,0.9444,0.88565,0.88086,0.91421,0.59376,1.42412,0.67183,1.79435,0.001288,0.001288,0.001288
90,12268.7,0.43504,0.22985,0.94422,0.88529,0.88052,0.9118,0.5924,1.42632,0.67403,1.79419,0.001189,0.001189,0.001189
91,12423.2,0.34308,0.17597,0.86618,0.88617,0.87689,0.91134,0.58982,1.43308,0.66253,1.80009,0.00109,0.00109,0.00109
92,12556,0.33325,0.17067,0.86119,0.88336,0.8841,0.91045,0.58441,1.44117,0.6576,1.80865,0.000991,0.000991,0.000991
93,12691.4,0.3292,0.16939,0.85723,0.88869,0.8783,0.90741,0.57887,1.45092,0.65951,1.81864,0.000892,0.000892,0.000892
94,12828,0.32565,0.16545,0.85741,0.88597,0.88358,0.90393,0.57571,1.45409,0.66441,1.82396,0.000793,0.000793,0.000793
95,12967.6,0.32041,0.16329,0.85172,0.88295,0.88265,0.89754,0.57277,1.44924,0.67508,1.82154,0.000694,0.000694,0.000694
96,13103.8,0.31718,0.16141,0.85088,0.88012,0.88284,0.89358,0.57086,1.44853,0.68266,1.82189,0.000595,0.000595,0.000595
97,13243.8,0.31369,0.1587,0.8533,0.88117,0.88361,0.89149,0.57107,1.44708,0.68548,1.82266,0.000496,0.000496,0.000496
98,13381.7,0.30898,0.15629,0.84839,0.87959,0.88104,0.88813,0.56894,1.44718,0.69479,1.82366,0.000397,0.000397,0.000397
99,13515.9,0.30496,0.15304,0.84466,0.88014,0.87722,0.88656,0.56944,1.44405,0.6994,1.82177,0.000298,0.000298,0.000298
100,13650.9,0.30384,0.15141,0.84862,0.88067,0.87674,0.88696,0.57113,1.44152,0.69958,1.82131,0.000199,0.000199,0.000199
