epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
30,5128.72,0.79655,0.43462,1.16547,0.95329,0.93553,0.96053,0.67833,1.10182,0.43934,1.40753,0.007129,0.007129,0.007129
31,5299.88,0.79515,0.42929,1.16506,0.96919,0.93426,0.96349,0.67235,1.13298,0.44169,1.43471,0.00703,0.00703,0.00703
32,5468.17,0.78959,0.43138,1.1636,0.94929,0.9138,0.94575,0.64865,1.21781,0.54071,1.45947,0.006931,0.006931,0.006931
33,5634.16,0.78563,0.42507,1.15938,0.97134,0.94459,0.9627,0.68233,1.13917,0.41085,1.42571,0.006832,0.006832,0.006832
34,5802.77,0.78493,0.4246,1.15721,0.98909,0.95199,0.96715,0.69363,1.10224,0.4191,1.40964,0.006733,0.006733,0.006733
35,5973.09,0.78064,0.41952,1.15796,0.97182,0.93662,0.95894,0.66455,1.18013,0.43983,1.46991,0.006634,0.006634,0.006634
36,6142.79,0.77078,0.41676,1.14999,0.97259,0.96088,0.96718,0.69507,1.10147,0.41439,1.40251,0.006535,0.006535,0.006535
37,6316.56,0.76848,0.41198,1.14754,0.97805,0.95618,0.96846,0.70064,1.08942,0.40086,1.39798,0.006436,0.006436,0.006436
38,6486.32,0.7647,0.41099,1.1472,0.9769,0.95002,0.96468,0.69337,1.1134,0.41722,1.42897,0.006337,0.006337,0.006337
39,6651.74,0.76096,0.40781,1.14721,0.95088,0.9301,0.95445,0.66742,1.17063,0.45043,1.48705,0.006238,0.006238,0.006238
40,6821.47,0.76432,0.41139,1.14285,0.95311,0.94229,0.96159,0.68639,1.11424,0.43725,1.42315,0.006139,0.006139,0.006139
41,6988.79,0.76109,0.41209,1.14458,0.9736,0.95074,0.96578,0.70219,1.07321,0.4009,1.38673,0.00604,0.00604,0.00604
42,7157.27,0.75415,0.40811,1.13947,0.97187,0.94205,0.96509,0.69113,1.10095,0.41604,1.38938,0.005941,0.005941,0.005941
43,7325.19,0.74136,0.3951,1.13213,0.9843,0.95341,0.96579,0.69447,1.11334,0.40904,1.42554,0.005842,0.005842,0.005842
44,7491.86,0.74431,0.39741,1.13244,0.98626,0.95328,0.96876,0.69675,1.11193,0.3991,1.41019,0.005743,0.005743,0.005743
45,7669.18,0.74764,0.39794,1.13469,0.97714,0.96269,0.97192,0.70815,1.08033,0.38796,1.40161,0.005644,0.005644,0.005644
46,7840.66,0.74108,0.39879,1.1306,0.98584,0.95809,0.96802,0.70186,1.09468,0.39392,1.3975,0.005545,0.005545,0.005545
47,8008.79,0.73293,0.39165,1.12602,0.96111,0.94869,0.96514,0.68915,1.12217,0.42293,1.39341,0.005446,0.005446,0.005446
48,8174.93,0.72579,0.38339,1.12316,0.96661,0.94676,0.96423,0.68955,1.14306,0.4154,1.42251,0.005347,0.005347,0.005347
49,8343.28,0.72969,0.38859,1.1261,0.98657,0.95752,0.97071,0.69098,1.129,0.40696,1.41071,0.005248,0.005248,0.005248
50,8509.4,0.72719,0.38741,1.12345,0.97277,0.95742,0.96995,0.69583,1.10487,0.39848,1.40416,0.005149,0.005149,0.005149
51,8675.02,0.73101,0.39349,1.1225,0.98881,0.95978,0.96977,0.7036,1.07169,0.38112,1.38208,0.00505,0.00505,0.00505
52,8844.12,0.71948,0.38134,1.11871,0.98805,0.95836,0.967,0.69296,1.10414,0.37969,1.39791,0.004951,0.004951,0.004951
53,9010.71,0.71845,0.38391,1.11658,0.9762,0.95088,0.96388,0.68244,1.14886,0.4097,1.43845,0.004852,0.004852,0.004852
54,9177.99,0.71593,0.38369,1.11521,0.98123,0.94647,0.965,0.67677,1.15069,0.40911,1.42628,0.004753,0.004753,0.004753
55,9344.53,0.71189,0.37866,1.11337,0.98178,0.95002,0.96436,0.67939,1.15641,0.40412,1.4367,0.004654,0.004654,0.004654
56,9516.67,0.71319,0.37889,1.11822,0.98103,0.94857,0.96456,0.68605,1.1403,0.40008,1.42897,0.004555,0.004555,0.004555
57,9685.91,0.70439,0.37429,1.11269,0.97427,0.94676,0.96224,0.6832,1.14722,0.40106,1.4336,0.004456,0.004456,0.004456
58,9853.43,0.69573,0.37527,1.10357,0.97625,0.953,0.9625,0.68565,1.12814,0.40296,1.42949,0.004357,0.004357,0.004357
59,10021.5,0.69883,0.36809,1.10269,0.98287,0.95593,0.96668,0.68945,1.12277,0.39648,1.40837,0.004258,0.004258,0.004258
60,10184,0.70078,0.37013,1.11022,0.9702,0.95504,0.96238,0.69061,1.11545,0.38827,1.40969,0.004159,0.004159,0.004159
61,10350.1,0.69594,0.36603,1.10345,0.98174,0.95183,0.97014,0.70257,1.08628,0.37345,1.38649,0.00406,0.00406,0.00406
62,10515.4,0.68933,0.36309,1.10083,0.97959,0.95628,0.96804,0.6977,1.10602,0.3841,1.40626,0.003961,0.003961,0.003961
63,10686,0.69246,0.36364,1.0997,0.98836,0.95362,0.97248,0.69666,1.10686,0.382,1.40084,0.003862,0.003862,0.003862
64,10861.8,0.68388,0.3561,1.09271,0.99105,0.95255,0.97307,0.69751,1.1165,0.37752,1.4099,0.003763,0.003763,0.003763
65,11032.8,0.68125,0.35584,1.09423,0.98511,0.95854,0.97205,0.69887,1.11193,0.37953,1.4151,0.003664,0.003664,0.003664
66,11203.2,0.67808,0.3592,1.09124,0.98727,0.95499,0.97086,0.69739,1.10484,0.38103,1.40552,0.003565,0.003565,0.003565
67,11370.6,0.6801,0.36016,1.09566,0.98955,0.95581,0.97199,0.69685,1.10492,0.38072,1.40148,0.003466,0.003466,0.003466
68,11535.7,0.67284,0.34879,1.08555,0.98369,0.94893,0.96948,0.69378,1.11058,0.39027,1.41285,0.003367,0.003367,0.003367
69,11710.3,0.67034,0.35721,1.09012,0.98574,0.95141,0.97019,0.69069,1.12736,0.39272,1.43117,0.003268,0.003268,0.003268
70,11876.9,0.66303,0.34866,1.08603,0.98172,0.95309,0.97056,0.68823,1.12193,0.39393,1.41669,0.003169,0.003169,0.003169
71,12048,0.66155,0.34471,1.08522,0.98545,0.95618,0.97099,0.69082,1.11967,0.38709,1.41518,0.00307,0.00307,0.00307
72,12213.6,0.66283,0.35192,1.08712,0.98108,0.95781,0.97101,0.69262,1.11287,0.38518,1.40364,0.002971,0.002971,0.002971
73,12378.3,0.65879,0.33985,1.07899,0.97752,0.96066,0.96849,0.69254,1.11349,0.38713,1.41027,0.002872,0.002872,0.002872
74,12542.1,0.6574,0.345,1.08079,0.98677,0.95581,0.96903,0.69393,1.11151,0.38363,1.41532,0.002773,0.002773,0.002773
75,12710,0.65354,0.33948,1.07734,0.98607,0.95473,0.96856,0.68946,1.12081,0.38662,1.42725,0.002674,0.002674,0.002674
76,12878.9,0.64818,0.33861,1.0763,0.98741,0.954,0.96535,0.6879,1.11981,0.38958,1.432,0.002575,0.002575,0.002575
77,13047.2,0.6442,0.33656,1.06918,0.98857,0.954,0.96727,0.68789,1.11905,0.38793,1.43429,0.002476,0.002476,0.002476
78,13215.7,0.64229,0.33727,1.07196,0.99097,0.95393,0.96607,0.68942,1.11879,0.39019,1.43286,0.002377,0.002377,0.002377
79,13373.6,0.65008,0.33802,1.07355,0.98938,0.95328,0.96632,0.68648,1.12345,0.39555,1.4365,0.002278,0.002278,0.002278
80,13541,0.64357,0.34269,1.06934,0.988,0.95463,0.9667,0.6858,1.12448,0.3921,1.43411,0.002179,0.002179,0.002179
81,13708,0.63552,0.32688,1.06847,0.98707,0.95509,0.96587,0.68766,1.12147,0.39073,1.43389,0.00208,0.00208,0.00208
82,13874.8,0.62413,0.32286,1.06118,0.98989,0.95757,0.96936,0.6904,1.11887,0.38886,1.43283,0.001981,0.001981,0.001981
83,14043.8,0.62683,0.33036,1.06129,0.991,0.95686,0.97097,0.69118,1.12118,0.38977,1.43501,0.001882,0.001882,0.001882
84,14211,0.62714,0.3242,1.06101,0.98758,0.95907,0.97057,0.69151,1.11905,0.38882,1.43185,0.001783,0.001783,0.001783
85,14379.5,0.62665,0.32308,1.05849,0.98802,0.95617,0.96849,0.69165,1.11959,0.38795,1.43268,0.001684,0.001684,0.001684
86,14548.8,0.61464,0.31631,1.05617,0.98587,0.96036,0.96882,0.69019,1.11802,0.38645,1.4318,0.001585,0.001585,0.001585
87,14709.7,0.61227,0.31872,1.05449,0.98462,0.96016,0.9691,0.69136,1.11696,0.38547,1.43085,0.001486,0.001486,0.001486
88,14873.8,0.61117,0.31839,1.05569,0.98624,0.96048,0.97107,0.69082,1.11985,0.38687,1.433,0.001387,0.001387,0.001387
89,15043.7,0.60699,0.3144,1.05173,0.98864,0.95871,0.9705,0.69065,1.12044,0.38749,1.43352,0.001288,0.001288,0.001288
90,15211.4,0.60908,0.31439,1.05306,0.98776,0.95907,0.97078,0.69065,1.12091,0.3868,1.43535,0.001189,0.001189,0.001189
91,15378,0.50336,0.23332,0.98985,0.98807,0.95996,0.97112,0.69252,1.1214,0.38563,1.43432,0.00109,0.00109,0.00109
92,15544,0.49936,0.23135,0.98652,0.98731,0.9584,0.97121,0.692,1.12405,0.38654,1.43602,0.000991,0.000991,0.000991
93,15711,0.49613,0.22867,0.98527,0.98618,0.95726,0.97179,0.69208,1.12722,0.38812,1.43893,0.000892,0.000892,0.000892
94,15878.3,0.49083,0.22552,0.97985,0.98768,0.95654,0.97148,0.69218,1.13161,0.38832,1.44285,0.000793,0.000793,0.000793
95,16047.1,0.48204,0.2238,0.97396,0.98729,0.95647,0.971,0.69104,1.13396,0.38928,1.44481,0.000694,0.000694,0.000694
96,16209,0.47543,0.22131,0.96991,0.98704,0.95654,0.9702,0.69098,1.13522,0.38919,1.44573,0.000595,0.000595,0.000595
97,16375.7,0.47399,0.21796,0.97094,0.98567,0.95654,0.97026,0.68983,1.13633,0.38981,1.44638,0.000496,0.000496,0.000496
98,16546.7,0.46943,0.21589,0.96443,0.98397,0.95621,0.97024,0.69008,1.13616,0.38928,1.44684,0.000397,0.000397,0.000397
99,16715.3,0.47019,0.21432,0.96377,0.98425,0.95581,0.97027,0.68785,1.13726,0.38923,1.44894,0.000298,0.000298,0.000298
100,16870.7,0.46221,0.21056,0.96364,0.98462,0.95581,0.97019,0.68743,1.13902,0.39097,1.45076,0.000199,0.000199,0.000199
