epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
17,1270.77,0.43357,0.30793,0.89432,0.96884,0.88975,0.94362,0.80982,0.525,0.46248,0.92738,0.0013664,0.0013664,0.0013664
18,1346.01,0.42991,0.30106,0.8963,0.96654,0.92322,0.95002,0.81324,0.54711,0.36256,0.945,0.0013268,0.0013268,0.0013268
19,1419.43,0.41748,0.29272,0.89141,0.98036,0.91706,0.95828,0.85475,0.43881,0.37391,0.88388,0.0012872,0.0012872,0.0012872
20,1494.55,0.41887,0.29403,0.89362,0.98342,0.90215,0.93764,0.81728,0.53944,0.39843,0.94178,0.0012476,0.0012476,0.0012476
21,1566.36,0.40751,0.28674,0.88784,0.9791,0.95183,0.96316,0.88,0.39767,0.27115,0.85222,0.001208,0.001208,0.001208
22,1637.51,0.40489,0.28192,0.88946,0.93171,0.87722,0.93857,0.84678,0.43492,0.68709,0.91149,0.0011684,0.0011684,0.0011684
23,1710.23,0.4031,0.27886,0.88475,0.97223,0.89569,0.94301,0.84351,0.43969,0.35601,0.89913,0.0011288,0.0011288,0.0011288
24,1789.01,0.40019,0.27729,0.88617,0.97907,0.93193,0.9564,0.8572,0.4492,0.30643,0.89337,0.0010892,0.0010892,0.0010892
25,1871.23,0.38836,0.26781,0.88069,0.96749,0.927,0.95443,0.83042,0.49481,0.32562,0.93847,0.0010496,0.0010496,0.0010496
26,1942.77,0.38589,0.26917,0.88125,0.96292,0.91959,0.95409,0.85203,0.44539,0.33295,0.90596,0.00101,0.00101,0.00101
27,2016.1,0.37671,0.26348,0.87687,0.95838,0.88193,0.95288,0.86823,0.41667,0.33802,0.87365,0.0009704,0.0009704,0.0009704
28,2088.19,0.37768,0.26203,0.87998,0.956,0.88921,0.95095,0.85252,0.42775,0.36494,0.87827,0.0009308,0.0009308,0.0009308
29,2159.93,0.37059,0.25683,0.8788,0.97586,0.92322,0.95528,0.86618,0.40959,0.34454,0.8777,0.0008912,0.0008912,0.0008912
30,2232.03,0.3641,0.25213,0.87553,0.99008,0.9377,0.95465,0.87266,0.40858,0.3135,0.87241,0.0008516,0.0008516,0.0008516
31,2304.93,0.36164,0.24915,0.8736,0.99162,0.90015,0.9502,0.86394,0.4121,0.42135,0.8764,0.000812,0.000812,0.000812
32,2379.28,0.35822,0.24525,0.87393,0.98932,0.90628,0.9531,0.86239,0.40879,0.35878,0.89329,0.0007724,0.0007724,0.0007724
33,2452.99,0.3565,0.24272,0.87324,0.98163,0.90944,0.95218,0.8614,0.40203,0.39619,0.88968,0.0007328,0.0007328,0.0007328
34,2527.69,0.34887,0.24233,0.87224,0.98489,0.92097,0.95037,0.86863,0.42176,0.32042,0.8669,0.0006932,0.0006932,0.0006932
35,2601.44,0.34084,0.23731,0.86763,0.97763,0.94966,0.96576,0.8904,0.37984,0.25185,0.85729,0.0006536,0.0006536,0.0006536
36,2674.42,0.33991,0.2321,0.86744,0.99372,0.91709,0.96025,0.85424,0.44236,0.3247,0.91895,0.000614,0.000614,0.000614
37,2748.57,0.33779,0.23015,0.86864,0.98099,0.90293,0.94867,0.86032,0.41338,0.38586,0.87382,0.0005744,0.0005744,0.0005744
38,2822.99,0.32635,0.2251,0.86436,0.98109,0.93949,0.95818,0.87201,0.38189,0.31406,0.87207,0.0005348,0.0005348,0.0005348
39,2897.35,0.32624,0.22219,0.86397,0.97924,0.90526,0.95565,0.86904,0.39127,0.34533,0.86964,0.0004952,0.0004952,0.0004952
40,2971.5,0.32015,0.21653,0.86471,0.98658,0.91996,0.95893,0.88107,0.36659,0.28505,0.85591,0.0004556,0.0004556,0.0004556
41,3043.18,0.21606,0.15807,0.78922,0.84108,0.92104,0.93864,0.85248,0.3974,0.41818,0.86753,0.000416,0.000416,0.000416
42,3111.54,0.20587,0.15121,0.78479,0.97326,0.88335,0.94796,0.86982,0.37548,0.41092,0.86107,0.0003764,0.0003764,0.0003764
43,3180.42,0.20051,0.14755,0.78181,0.98358,0.93284,0.96616,0.8831,0.38039,0.26754,0.88038,0.0003368,0.0003368,0.0003368
44,3249.13,0.19552,0.14376,0.78124,0.9801,0.93517,0.96784,0.88752,0.37272,0.24057,0.8785,0.0002972,0.0002972,0.0002972
45,3318.76,0.19039,0.13977,0.78201,0.98688,0.94277,0.96912,0.88503,0.37285,0.24846,0.87727,0.0002576,0.0002576,0.0002576
46,3386.58,0.18437,0.13626,0.77891,0.98349,0.94205,0.96498,0.87848,0.38746,0.24311,0.89161,0.000218,0.000218,0.000218
47,3454.53,0.1816,0.13156,0.78265,0.97942,0.9481,0.96591,0.87858,0.37989,0.24302,0.87949,0.0001784,0.0001784,0.0001784
48,3521.11,0.17848,0.13003,0.77957,0.9736,0.9483,0.96955,0.88711,0.36533,0.23071,0.86249,0.0001388,0.0001388,0.0001388
49,3587.97,0.17364,0.12693,0.77955,0.98035,0.94169,0.9681,0.88562,0.37156,0.24138,0.86611,9.92e-05,9.92e-05,9.92e-05
50,3665.32,0.174,0.12531,0.77832,0.9841,0.94179,0.96959,0.88478,0.3676,0.24146,0.86867,5.96e-05,5.96e-05,5.96e-05
