epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
63,5295.9,0.50002,0.27357,0.97374,0.88223,0.89605,0.90923,0.6254,1.17626,0.55904,1.60579,0.003862,0.003862,0.003862
64,5374.2,0.49451,0.269,0.96824,0.94778,0.88739,0.9345,0.64349,1.15709,0.47512,1.59029,0.003763,0.003763,0.003763
65,5455.48,0.49069,0.26423,0.96893,0.93433,0.87606,0.93136,0.64414,1.1807,0.47826,1.61641,0.003664,0.003664,0.003664
66,5533.51,0.49248,0.26288,0.96958,0.87013,0.91054,0.91402,0.64306,1.14111,0.53281,1.58208,0.003565,0.003565,0.003565
67,5610.14,0.48982,0.26199,0.96859,0.87339,0.90185,0.90498,0.63939,1.15097,0.55472,1.57736,0.003466,0.003466,0.003466
68,5688.64,0.48109,0.26259,0.96219,0.87086,0.91271,0.91599,0.61183,1.28233,0.56315,1.67628,0.003367,0.003367,0.003367
69,5774.73,0.48297,0.26063,0.96307,0.87248,0.90201,0.902,0.61332,1.21516,0.56535,1.64762,0.003268,0.003268,0.003268
70,5863.73,0.48399,0.25919,0.96208,0.88213,0.91619,0.8964,0.60401,1.23043,0.57626,1.6755,0.003169,0.003169,0.003169
71,5944.99,0.4751,0.25701,0.95946,0.88382,0.90257,0.88761,0.6127,1.20379,0.59001,1.64362,0.00307,0.00307,0.00307
72,6031.68,0.47439,0.25653,0.96401,0.88585,0.89377,0.8877,0.61846,1.18668,0.59329,1.62915,0.002971,0.002971,0.002971
73,6122.28,0.47563,0.2553,0.96229,0.87522,0.89927,0.8888,0.6219,1.18479,0.57011,1.62688,0.002872,0.002872,0.002872
74,6210.42,0.46789,0.2511,0.95734,0.88042,0.90185,0.87602,0.61286,1.18186,0.58066,1.61438,0.002773,0.002773,0.002773
75,6289.3,0.4674,0.25128,0.95495,0.88346,0.908,0.87981,0.6161,1.18553,0.5854,1.61965,0.002674,0.002674,0.002674
76,6378,0.45917,0.2476,0.95539,0.88384,0.90945,0.88556,0.62672,1.18317,0.5796,1.62596,0.002575,0.002575,0.002575
77,6460.47,0.46009,0.24658,0.95165,0.88105,0.90404,0.88493,0.62368,1.18731,0.59101,1.63162,0.002476,0.002476,0.002476
78,6537.96,0.45649,0.24661,0.95254,0.8788,0.89292,0.88823,0.63085,1.19228,0.59821,1.63062,0.002377,0.002377,0.002377
79,6627.2,0.45502,0.24443,0.95092,0.8723,0.88569,0.90282,0.64419,1.17929,0.57234,1.62247,0.002278,0.002278,0.002278
80,6717.25,0.45272,0.24473,0.95063,0.87585,0.87613,0.90658,0.64811,1.17232,0.56468,1.61393,0.002179,0.002179,0.002179
81,6807.15,0.44673,0.23966,0.94672,0.87862,0.88989,0.91183,0.65426,1.17027,0.55423,1.61532,0.00208,0.00208,0.00208
82,6897.38,0.4419,0.23371,0.94806,0.87724,0.89295,0.91316,0.65612,1.169,0.54265,1.61285,0.001981,0.001981,0.001981
83,6975.43,0.44638,0.23981,0.94715,0.87643,0.89135,0.90639,0.6503,1.18048,0.56116,1.61682,0.001882,0.001882,0.001882
84,7058.68,0.43788,0.23435,0.94254,0.87559,0.89026,0.89716,0.63613,1.21222,0.58588,1.63712,0.001783,0.001783,0.001783
85,7143.21,0.43616,0.23391,0.94318,0.87516,0.89062,0.89702,0.62131,1.25754,0.60424,1.67069,0.001684,0.001684,0.001684
86,7220.95,0.43936,0.23464,0.94445,0.88109,0.89171,0.89921,0.61249,1.28596,0.60417,1.69316,0.001585,0.001585,0.001585
87,7309.64,0.43218,0.2293,0.93948,0.88281,0.88989,0.89907,0.59658,1.34977,0.62121,1.74937,0.001486,0.001486,0.001486
88,7399.16,0.43235,0.23093,0.94099,0.88368,0.89026,0.89593,0.59243,1.35098,0.62553,1.74915,0.001387,0.001387,0.001387
89,7486.99,0.42936,0.22918,0.93995,0.88573,0.88953,0.89556,0.59824,1.32149,0.63025,1.72446,0.001288,0.001288,0.001288
90,7568.05,0.43026,0.22553,0.94259,0.88259,0.89171,0.89308,0.59931,1.32322,0.63898,1.72392,0.001189,0.001189,0.001189
91,7648.68,0.34051,0.17411,0.8623,0.88076,0.89624,0.89334,0.61207,1.2705,0.61906,1.68256,0.00109,0.00109,0.00109
92,7726.92,0.32929,0.16613,0.85754,0.88313,0.89967,0.89712,0.62458,1.22376,0.5961,1.65304,0.000991,0.000991,0.000991
93,7804.58,0.32417,0.16278,0.8521,0.88172,0.89907,0.89815,0.62786,1.20869,0.58025,1.6471,0.000892,0.000892,0.000892
94,7883.17,0.31974,0.16085,0.85323,0.88016,0.90112,0.90115,0.63061,1.20734,0.56369,1.64939,0.000793,0.000793,0.000793
95,7964.86,0.31973,0.15785,0.85097,0.88094,0.90148,0.90357,0.63043,1.20444,0.55738,1.65114,0.000694,0.000694,0.000694
96,8045.99,0.31418,0.15536,0.8515,0.8841,0.89967,0.9054,0.63213,1.20377,0.55302,1.65238,0.000595,0.000595,0.000595
97,8125.01,0.30799,0.15538,0.84469,0.88434,0.90003,0.90731,0.63341,1.20207,0.54739,1.65371,0.000496,0.000496,0.000496
98,8206.86,0.30591,0.1525,0.84472,0.88417,0.89931,0.90712,0.63477,1.19647,0.54551,1.65151,0.000397,0.000397,0.000397
99,8288.4,0.30127,0.1493,0.84296,0.88308,0.90001,0.90724,0.63415,1.19765,0.5439,1.65447,0.000298,0.000298,0.000298
100,8366.84,0.29693,0.14694,0.84,0.8829,0.9012,0.90763,0.63487,1.19711,0.54347,1.65511,0.000199,0.000199,0.000199
